Part number,Brand,Category,Description
G7630-9302GRY-PUS,DELL,Laptops,"DELL G16 7630. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i9, Modèle de processeur: i9-13900HX. Taille de l'écran: 40,6 cm (16""), Type HD: Quad HD+, Résolution de l'écran: 2560 x 1600 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
86B16EA,HP,Laptops,"HP ZBook Power 16 G11. Type de produit: Station de travail mobile, Format: Clapet. Famille de processeur: Intel Core Ultra 7, Modèle de processeur: 155H. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Arc Graphics, Modèle d'adaptateur graphique distinct: NVIDIA RTX A1000. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent"
750B4EA,HP,Laptops,"HP Pavilion x360 14-ek0000sf. Type de produit: Hybride (2-en-1), Format: Convertible (pliable). Famille de processeur: Intel® Core™ i3, Modèle de processeur: i3-1215U. Taille de l'écran: 35,6 cm (14""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels, Écran tactile. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Bleu"
9J225EA,HP,Laptops,"HP Victus Gaming 16-r1023nt. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-14700HX. Taille de l'écran: 40,9 cm (16.1""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070. Système d'exploitation installé: DOS gratuit. Couleur du produit: Bleu"
96X22ET,HP,Laptops,"HP EliteBook 860 16 G10. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-1355U, Fréquence du processeur: 1,7 GHz. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent"
8A560EA,HP,Laptops,"HP ProBook 450 G10. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-1355U. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: DOS gratuit. Couleur du produit: Argent. Poids: 1,79 kg"
62X94EA,HP,Laptops,"HP ZBook Fury 16 G11. Type de produit: Station de travail mobile, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-14700HX. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA RTX 2000 Ada. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Gris"
7L989EA,HP,Laptops,"HP Laptop 15-fc0068nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 7520U, Fréquence du processeur: 2,8 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Argent"
9S5B9EA,HP,Laptops,"OMEN by HP 16-wf1039nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-14700HX. Taille de l'écran: 40,9 cm (16.1""), Type HD: Quad HD, Résolution de l'écran: 2560 x 1440 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4070. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
7B9X1EA,HP,PC/postes de travail,"Victus by HP Victus by 15L Gaming Desktop TG02-0321nf PC. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-12400F. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM, Fréquence de la mémoire: 3200 MHz. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 3060. Wifi. Système d'exploitation installé: Windows 11 Home. Alimentation d'énergie: 400 W. Type de châssis: Tower. Type de produit: PC. Poids: 6,31 kg. Couleur du produit: Noir"
725C0EA,HP,Laptops,"HP EliteBook Ordinateur portable 645 14 pouces G10. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5 PRO, Modèle de processeur: 7530U, Fréquence du processeur: 2 GHz. Taille de l'écran: 35,6 cm (14""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Génération de réseau mobile: 4G. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent"
A5KM7EA,HP,Laptops,"HP 17-cp0011nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 5500U, Fréquence du processeur: 2,1 GHz. Taille de l'écran: 43,9 cm (17.3""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Argent"
6A1T6EA,HP,Laptops,"HP 450 G9. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-1235U, Fréquence du processeur: 1,3 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: HD, Résolution de l'écran: 1366 x 768 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Argent"
835D1EA,HP,Laptops,"HP Pavilion 15-eg2048nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-1255U. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Bleu. Poids: 1,74 kg"
5R5P8EA,HP,Laptops,"HP 15s-eq2057nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 3, Modèle de processeur: 5300U, Fréquence du processeur: 2,6 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Home in S mode. Couleur du produit: Gris"
80NV0169HV,Lenovo,Laptops,"Lenovo IdeaPad Y700-15ISK. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-6700HQ, Fréquence du processeur: 2,6 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 1,13 To, Supports de stockage: HDD+SSD. Modèle d'adaptateur graphique inclus: Intel® HD Graphics 530, Modèle d'adaptateur graphique distinct: NVIDIA® GeForce® GTX 960M. Couleur du produit: Noir, Rouge"
7Z451EA,HP,Laptops,"HP Victus Gaming Laptop 16-s0001sf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 7640HS, Fréquence du processeur: 4,3 GHz. Taille de l'écran: 40,9 cm (16.1""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 760M. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
9Y2X0EA,HP,Laptops,"HP OMEN Gaming Laptop 16-xd0029nf. Format: Clapet. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 7840HS. Taille de l'écran: 40,9 cm (16.1""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir. Poids: 2,36 kg"
21KE0030FR,Lenovo,Laptops,"Lenovo ThinkPad X1 2-in-1. Type de produit: Hybride (2-en-1), Format: Convertible (pliable). Famille de processeur: Intel Core Ultra 5, Modèle de processeur: 125U. Taille de l'écran: 35,6 cm (14""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels, Écran tactile. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Génération de réseau mobile: 4G. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Gris"
9Z302EA,HP,Laptops,"HP 15s-fq5035nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-1235U. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Argent. Poids: 1,69 kg"
86A20EA,HP,Laptops,"HP ZBook Power G10. Type de produit: Station de travail mobile, Format: Clapet. Famille de processeur: AMD Ryzen™ 9, Modèle de processeur: 7940HS. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 64 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics, Modèle d'adaptateur graphique distinct: NVIDIA RTX 2000 Ada. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent"
T9X2Y,DELL,Laptops,"DELL Latitude 5450. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel Core Ultra 7, Modèle de processeur: 155U. Taille de l'écran: 35,6 cm (14""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Gris. Poids: 1,4 kg"
21MN004DSP,Lenovo,Laptops,"Lenovo ThinkPad T16 Gen 3. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel Core Ultra 7, Modèle de processeur: 155U. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Noir. Poids: 1,66 kg"
8A5H3EA,HP,Laptops,"HP 470 G10. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i3, Modèle de processeur: i3-1315U. Taille de l'écran: 43,9 cm (17.3""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Argent. Poids: 2,08 kg"
725B2EA,HP,Laptops,"HP EliteBook Ordinateur portable 655 15,6 pouces G10. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 7730U, Fréquence du processeur: 2 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent"
11D39EA,HP,Laptops,"HP Mobile Thin Client Elite mt645 G7. Type de produit: Client léger mobile, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 5625U, Fréquence du processeur: 2,3 GHz. Taille de l'écran: 35,6 cm (14""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: SSD. Génération de réseau mobile: 4G. Système d'exploitation installé: Windows 10 IoT Enterprise. Couleur du produit: Argent"
8A4U8EA,HP,Laptops,"HP EliteBook 830 G11. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel Core Ultra 5, Modèle de processeur: 125U. Taille de l'écran: 33,8 cm (13.3""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: LPDDR5x-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent. Poids: 1,29 kg"
7Z6E2EA,HP,Laptops,"HP Victus Gaming Laptop 16-s0026nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 7640HS, Fréquence du processeur: 4,3 GHz. Taille de l'écran: 40,9 cm (16.1""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon 760M. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
6K9N2EA,HP,Laptops,"HP 15s-fq5014nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-1235U. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Argent. Poids: 1,69 kg"
817B9EA,HP,Laptops,"HP 470 G10. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-1355U. Taille de l'écran: 43,9 cm (17.3""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Gris. Poids: 2,08 kg"
A37SWET,HP,Laptops,"HP ProBook 440 G11. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel Core Ultra 5, Modèle de processeur: 125U. Taille de l'écran: 35,6 cm (14""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent. Poids: 1,39 kg"
AK9X6AT,HP,Laptops,"HP 255 15.6 G10. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 7530U, Fréquence du processeur: 2 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent"
5N4L4EA,HP,Laptops,"HP ProBook 445 14 inch G9. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 5625U. Taille de l'écran: 35,6 cm (14""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent. Poids: 1,38 kg"
869Y7EA,HP,Laptops,"HP ZBook Firefly G10. Type de produit: Station de travail mobile, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-1355U. Taille de l'écran: 35,6 cm (14""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Gris. Poids: 1,45 kg"
A18R0EA,HP,Laptops,"HP Chromebook 14a-nf0000sf. Type de produit: Chromebook, Format: Clapet. Famille de processeur: Intel® Core™ i3, Modèle de processeur: i3-N305. Taille de l'écran: 35,6 cm (14""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: Flash. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics. Système d'exploitation installé: ChromeOS. Couleur du produit: Argent. Poids: 1,45 kg"
725A2EA,HP,Laptops,"HP ProBook Ordinateur portable 455 15,6 pouces G10. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 3, Modèle de processeur: 7330U, Fréquence du processeur: 2,3 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels, Écran tactile. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent"
7L8Y8EA,HP,Laptops,"HP Laptop 15-fc0064nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 7730U, Fréquence du processeur: 2 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Argent"
86A21EA,HP,Laptops,"HP ZBook Power G10 A. Type de produit: Station de travail mobile, Format: Clapet. Famille de processeur: AMD Ryzen™ 7, Modèle de processeur: 7840HS, Fréquence du processeur: 2,5 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent"
8A6C2EA,HP,Laptops,"HP ProBook 450 G10. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i5, Modèle de processeur: i5-1334U. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent. Poids: 1,79 kg"
937K4EA,HP,PC/postes de travail,"HP Pro Tower 290 G9 Desktop PC Bundle. Capacité totale de stockage: 512 Go, Supports de stockage: SSD"
21MN00BJGE,Lenovo,Laptops,"Lenovo ThinkPad T16 Gen 3. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel Core Ultra 5, Modèle de processeur: 125U. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Noir. Poids: 1,83 kg"
7Q8A5EA,HP,Laptops,"HP Victus Gaming Laptop 16-r0002nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13700H. Taille de l'écran: 40,9 cm (16.1""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel Iris Xe Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Noir"
8A4B4EA,HP,Laptops,"HP EliteBook 865 16 G10. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 7540U, Fréquence du processeur: 3,2 GHz. Taille de l'écran: 40,6 cm (16""), Type HD: WUXGA, Résolution de l'écran: 1920 x 1200 pixels. Mémoire interne: 32 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 256 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Pro. Couleur du produit: Argent"
7L8Y4EA,HP,Laptops,"HP Laptop 15-fc0055nf. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 7520U, Fréquence du processeur: 2,8 GHz. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 8 Go, Type de mémoire interne: LPDDR5-SDRAM. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris"
937W1EA,HP,PC/postes de travail,"HP Pro 290 G9. Fréquence du processeur: 3,9 GHz, Famille de processeur: Intel Processor 300, Modèle de processeur: 300. Mémoire interne: 8 Go, Type de mémoire interne: DDR5-SDRAM, Fréquence de la mémoire: 4800 MHz. Capacité totale de stockage: 256 Go, Supports de stockage: SSD, Lecteur optique: DVD-RW. Modèle d'adaptateur graphique inclus: Intel UHD Graphics 710. Système d'exploitation installé: Windows 11 Pro. Alimentation d'énergie: 350 W. Type de châssis: Tower. Type de produit: PC. Couleur du produit: Noir"
662H8EA,HP,PC/postes de travail,"Victus by HP 15L TG02-0069nf. Fréquence du processeur: 3,9 GHz, Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 5600G. Mémoire interne: 8 Go, Type de mémoire interne: DDR4-SDRAM, Fréquence de la mémoire: 3200 MHz. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 3060. Système d'exploitation installé: Windows 11 Home. Alimentation d'énergie: 400 W. Type de châssis: Tower. Type de produit: PC. Couleur du produit: Argent"
GALIO15_RPLH_2501_1114_P_HOM,DELL,Laptops,"DELL G15 5530. Type de produit: Ordinateur portable, Format: Clapet. Famille de processeur: Intel® Core™ i7, Modèle de processeur: i7-13650HX. Taille de l'écran: 39,6 cm (15.6""), Type HD: Full HD, Résolution de l'écran: 1920 x 1080 pixels. Mémoire interne: 16 Go, Type de mémoire interne: DDR5-SDRAM. Capacité totale de stockage: 1 To, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: Intel® UHD Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 4060. Système d'exploitation installé: Windows 11 Home. Couleur du produit: Gris"
88D15EA,HP,PC/postes de travail,"Victus by HP TG02-0322nf. Fréquence du processeur: 3,9 GHz, Famille de processeur: AMD Ryzen™ 5, Modèle de processeur: 5600G. Mémoire interne: 16 Go, Type de mémoire interne: DDR4-SDRAM, Fréquence de la mémoire: 3200 MHz. Capacité totale de stockage: 512 Go, Supports de stockage: SSD. Modèle d'adaptateur graphique inclus: AMD Radeon Graphics, Modèle d'adaptateur graphique distinct: NVIDIA GeForce RTX 3060. Système d'exploitation installé: Windows 11 Home. Alimentation d'énergie: 400 W. Type de châssis: Tower. Type de produit: PC. Couleur du produit: Noir"
